Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Prahran,1,u,492000,S,hockingstuart,2017-03-04 00:00:00,4.5,3181,1,1,1,1768,Stonnington,-37.851,144.988,Southern Metropolitan,7717
Prahran,1,u,500500,S,Biggin,2017-03-04 00:00:00,4.5,3181,1,1,1,0,Stonnington,-37.857,145.0027,Southern Metropolitan,7717
Prahran,3,h,1240000,S,hockingstuart,2017-03-04 00:00:00,4.5,3181,3,1,0,223,Stonnington,-37.8527,145.0088,Southern Metropolitan,7717
Prahran,3,u,1400000,S,hockingstuart,2016-06-04 00:00:00,4.5,3181,3,2,2,0,Stonnington,-37.847,144.9936,Southern Metropolitan,7717
Prahran,3,u,685000,PI,hockingstuart,2016-06-04 00:00:00,4.5,3181,2,2,1,0,Stonnington,-37.8496,144.9905,Southern Metropolitan,7717
Prahran,3,u,710000,S,Edward,2016-06-04 00:00:00,4.5,3181,2,1,1,0,Stonnington,-37.8516,144.9943,Southern Metropolitan,7717
Prahran,1,u,330000,VB,hockingstuart,2016-08-06 00:00:00,4.5,3181,1,1,1,0,Stonnington,-37.8595,145.0076,Southern Metropolitan,7717
Prahran,3,h,1430000,S,Marshall,2016-08-06 00:00:00,4.5,3181,3,1,0,135,Stonnington,-37.8495,144.9885,Southern Metropolitan,7717
Prahran,1,u,325000,VB,Biggin,2016-08-06 00:00:00,4.5,3181,1,1,1,0,Stonnington,-37.8486,144.9872,Southern Metropolitan,7717
Prahran,3,t,1245000,PI,Marshall,2016-08-06 00:00:00,4.5,3181,2,2,1,128,Stonnington,-37.8526,145.0071,Southern Metropolitan,7717
Prahran,2,u,830000,S,Williams,2016-05-07 00:00:00,4.5,3181,2,1,1,727,Stonnington,-37.8503,144.9855,Southern Metropolitan,7717
Prahran,2,h,1182500,S,Marshall,2016-05-07 00:00:00,4.5,3181,2,1,0,141,Stonnington,-37.852,145.0061,Southern Metropolitan,7717
Prahran,2,h,1303000,S,Beller,2016-05-07 00:00:00,4.5,3181,2,1,0,288,Stonnington,-37.8512,145.0053,Southern Metropolitan,7717
Prahran,2,h,1210000,S,Marshall,2016-11-07 00:00:00,4.5,3181,2,1,0,218,Stonnington,-37.8561,145.0042,Southern Metropolitan,7717
Prahran,1,u,482500,SP,Sotheby's,2016-10-08 00:00:00,4.5,3181,2,1,1,443,Stonnington,-37.8493,145.0006,Southern Metropolitan,7717
Prahran,3,h,1730000,S,Jellis,2016-10-08 00:00:00,4.5,3181,2,2,1,210,Stonnington,-37.851,145.0051,Southern Metropolitan,7717
Prahran,2,h,1090000,PI,hockingstuart,2016-09-10 00:00:00,4.5,3181,2,1,1,158,Stonnington,-37.8531,145.0063,Southern Metropolitan,7717
Prahran,3,h,1358000,S,Jellis,2016-09-10 00:00:00,4.5,3181,2,1,1,189,Stonnington,-37.8561,145.0056,Southern Metropolitan,7717
Prahran,2,u,585000,PI,Biggin,2016-09-10 00:00:00,4.5,3181,2,1,1,0,Stonnington,-37.8581,145.0017,Southern Metropolitan,7717
Prahran,2,h,1106000,S,Biggin,2016-12-10 00:00:00,4.5,3181,2,1,1,0,Stonnington,-37.8526,145.0033,Southern Metropolitan,7717
Prahran,3,h,1650000,S,Jellis,2016-12-10 00:00:00,4.5,3181,3,3,1,209,Stonnington,-37.8467,144.9897,Southern Metropolitan,7717
Prahran,2,h,1590000,S,Marshall,2016-12-10 00:00:00,4.5,3181,2,1,2,308,Stonnington,-37.8492,145.0019,Southern Metropolitan,7717
Prahran,2,u,590000,PI,Purplebricks,2016-12-10 00:00:00,4.5,3181,2,1,1,356,Stonnington,-37.8509,144.9954,Southern Metropolitan,7717
Prahran,2,h,1055000,S,Biggin,2016-12-10 00:00:00,4.5,3181,2,1,0,203,Stonnington,-37.8557,145.0053,Southern Metropolitan,7717
Prahran,3,u,1350000,VB,MICM,2016-11-12 00:00:00,4.5,3181,3,2,2,0,Stonnington,-37.8493,144.9908,Southern Metropolitan,7717
Prahran,2,u,700000,S,hockingstuart,2016-11-12 00:00:00,4.5,3181,2,1,1,0,Stonnington,-37.851,144.988,Southern Metropolitan,7717
Prahran,2,u,473000,S,Jellis,2016-05-14 00:00:00,4.5,3181,2,1,1,0,Stonnington,-37.8559,145.006,Southern Metropolitan,7717
Prahran,3,h,1100000,PI,hockingstuart,2016-05-14 00:00:00,4.5,3181,2,1,1,111,Stonnington,-37.8525,145.0071,Southern Metropolitan,7717
Prahran,2,h,1200000,S,Marshall,2016-10-15 00:00:00,4.5,3181,2,3,1,91,Stonnington,-37.853,145.0069,Southern Metropolitan,7717
Prahran,2,u,530000,VB,Jellis,2016-04-16 00:00:00,4.5,3181,2,1,1,0,Stonnington,-37.851,144.988,Southern Metropolitan,7717
Prahran,3,h,1651000,S,Marshall,2016-04-16 00:00:00,4.5,3181,3,1,2,294,Stonnington,-37.8558,145.0072,Southern Metropolitan,7717
Prahran,2,u,615000,SA,Biggin,2016-04-16 00:00:00,4.5,3181,2,1,1,0,Stonnington,-37.8529,145.0098,Southern Metropolitan,7717
Prahran,2,h,1500000,VB,Beller,2016-09-17 00:00:00,4.5,3181,2,1,2,222,Stonnington,-37.8501,144.9995,Southern Metropolitan,7717
Prahran,2,h,1460000,S,Jellis,2017-03-18 00:00:00,4.5,3181,2,1,2,227,Stonnington,-37.8543,145.003,Southern Metropolitan,7717
Prahran,2,u,841000,S,hockingstuart,2017-03-18 00:00:00,4.5,3181,2,2,1,0,Stonnington,-37.847,144.9936,Southern Metropolitan,7717
Prahran,2,u,570000,VB,hockingstuart,2017-03-18 00:00:00,4.5,3181,2,1,1,0,Stonnington,-37.8588,145.0024,Southern Metropolitan,7717
Prahran,2,u,480000,PI,hockingstuart,2017-03-18 00:00:00,4.5,3181,2,1,2,0,Stonnington,-37.8592,145.0054,Southern Metropolitan,7717
Prahran,2,h,1310000,S,Marshall,2017-03-18 00:00:00,4.5,3181,2,1,1,162,Stonnington,-37.8528,145.0017,Southern Metropolitan,7717
Prahran,3,h,1530000,S,hockingstuart,2017-03-18 00:00:00,4.5,3181,3,1,0,231,Stonnington,-37.8498,145.0039,Southern Metropolitan,7717
Prahran,2,u,560000,S,Dingle,2017-03-18 00:00:00,4.5,3181,2,1,1,0,Stonnington,-37.8506,144.9919,Southern Metropolitan,7717
Prahran,2,h,1300000,S,Jellis,2016-06-18 00:00:00,4.5,3181,3,1,1,126,Stonnington,-37.8518,145.0061,Southern Metropolitan,7717
Prahran,2,h,815000,S,Beller,2016-11-19 00:00:00,4.5,3181,2,1,0,96,Stonnington,-37.8501,144.9953,Southern Metropolitan,7717
Prahran,2,h,765000,S,Beller,2016-11-19 00:00:00,4.5,3181,2,1,0,98,Stonnington,-37.8501,144.9953,Southern Metropolitan,7717
Prahran,2,h,910000,S,Gary,2016-11-19 00:00:00,4.5,3181,2,1,1,183,Stonnington,-37.8543,145.0024,Southern Metropolitan,7717
Prahran,3,t,1450000,VB,Marshall,2016-11-19 00:00:00,4.5,3181,3,2,3,1958,Stonnington,-37.8526,145.0106,Southern Metropolitan,7717
Prahran,2,t,1540000,S,Jellis,2016-05-22 00:00:00,4.5,3181,2,2,1,113,Stonnington,-37.8481,144.9869,Southern Metropolitan,7717
Prahran,3,h,1811000,S,Biggin,2016-08-22 00:00:00,4.5,3181,3,2,1,273,Stonnington,-37.8544,145.0038,Southern Metropolitan,7717
Prahran,2,h,1180000,S,Jellis,2016-04-23 00:00:00,4.5,3181,2,1,0,214,Stonnington,-37.8577,145.0053,Southern Metropolitan,7717
Prahran,2,u,510000,PI,hockingstuart,2016-04-23 00:00:00,4.5,3181,2,1,1,0,Stonnington,-37.8513,144.9943,Southern Metropolitan,7717
Prahran,3,t,1015000,S,Beller,2016-09-24 00:00:00,4.5,3181,3,3,1,0,Stonnington,-37.8514,144.9957,Southern Metropolitan,7717
Prahran,3,h,1720000,S,Marshall,2017-02-25 00:00:00,4.5,3181,3,2,2,183,Stonnington,-37.8562,145.0042,Southern Metropolitan,7717
Prahran,3,h,1050000,S,Marshall,2017-02-25 00:00:00,4.5,3181,3,2,1,8216,Stonnington,-37.85,144.9876,Southern Metropolitan,7717
Prahran,2,h,1582000,S,Marshall,2017-02-25 00:00:00,4.5,3181,2,1,0,214,Stonnington,-37.8572,145.0066,Southern Metropolitan,7717
Prahran,3,h,2385000,PI,Marshall,2016-11-27 00:00:00,4.5,3181,3,2,2,217,Stonnington,-37.8523,145.0064,Southern Metropolitan,7717
Prahran,2,u,681000,S,Geoff,2016-11-27 00:00:00,4.5,3181,2,2,1,0,Stonnington,-37.8598,145.0097,Southern Metropolitan,7717
Prahran,4,h,1820000,S,Jellis,2016-11-27 00:00:00,4.5,3181,4,1,1,305,Stonnington,-37.8493,144.9873,Southern Metropolitan,7717
Prahran,2,h,1305000,S,Jellis,2016-11-27 00:00:00,4.5,3181,2,1,1,131,Stonnington,-37.8479,144.9988,Southern Metropolitan,7717
Prahran,3,h,1255000,S,Marshall,2016-05-28 00:00:00,4.5,3181,3,1,1,231,Stonnington,-37.8467,144.9894,Southern Metropolitan,7717
Prahran,3,h,2180000,S,Marshall,2016-05-28 00:00:00,4.5,3181,2,2,2,238,Stonnington,-37.8476,144.9892,Southern Metropolitan,7717
Prahran,2,u,712500,SP,Kay,2016-05-28 00:00:00,4.5,3181,2,2,1,0,Stonnington,-37.8493,144.9908,Southern Metropolitan,7717
Prahran,3,h,1720000,S,Jellis,2016-05-28 00:00:00,4.5,3181,3,2,1,272,Stonnington,-37.8553,145.007,Southern Metropolitan,7717
Prahran,2,h,1021000,S,Kay,2016-08-28 00:00:00,4.5,3181,2,1,1,175,Stonnington,-37.857,145.0058,Southern Metropolitan,7717
Prahran,3,h,1220000,S,hockingstuart,2016-08-28 00:00:00,4.5,3181,3,2,1,112,Stonnington,-37.8517,145.0056,Southern Metropolitan,7717
Prahran,1,u,240000,SP,Buxton,2016-08-28 00:00:00,4.5,3181,1,1,1,0,Stonnington,-37.8584,145.0017,Southern Metropolitan,7717
Prahran,2,h,1500000,S,Jellis,2016-07-30 00:00:00,4.5,3181,2,1,2,236,Stonnington,-37.8478,144.9892,Southern Metropolitan,7717
Prahran,3,h,1612000,S,Jellis,2016-07-30 00:00:00,4.5,3181,3,2,0,146,Stonnington,-37.8519,145.0055,Southern Metropolitan,7717
Prahran,3,h,1442000,S,Jellis,2016-07-30 00:00:00,4.5,3181,3,1,2,199,Stonnington,-37.8494,145.005,Southern Metropolitan,7717
Preston,3,h,1250000,S,Harcourts,2016-09-03 00:00:00,8.8,3072,3,1,2,644,Darebin,-37.7419,145.0049,Northern Metropolitan,14577
Preston,3,h,855000,VB,Ray,2016-09-03 00:00:00,8.8,3072,3,1,2,584,Darebin,-37.7332,145.0252,Northern Metropolitan,14577
Preston,4,h,930000,S,Ray,2016-09-03 00:00:00,8.8,3072,4,2,2,604,Darebin,-37.7369,144.9905,Northern Metropolitan,14577
Preston,4,h,900000,S,Nelson,2016-09-03 00:00:00,8.8,3072,4,2,1,530,Darebin,-37.7416,145.016,Northern Metropolitan,14577
Preston,4,h,1004000,S,Nelson,2016-09-03 00:00:00,8.8,3072,3,0,0,650,Darebin,-37.7346,145.0226,Northern Metropolitan,14577
Preston,3,h,930000,SP,Barry,2016-09-03 00:00:00,8.8,3072,3,1,2,518,Darebin,-37.7418,145.0095,Northern Metropolitan,14577
Preston,3,h,1200000,PI,Barry,2016-12-03 00:00:00,8.8,3072,3,2,1,465,Darebin,-37.7471,144.9877,Northern Metropolitan,14577
Preston,3,h,721000,S,Stockdale,2016-12-03 00:00:00,8.8,3072,3,1,1,581,Darebin,-37.7399,145.0228,Northern Metropolitan,14577
Preston,3,h,751000,S,hockingstuart,2016-12-03 00:00:00,8.8,3072,3,1,0,148,Darebin,-37.7428,145.0081,Northern Metropolitan,14577
Preston,2,h,835000,S,Nelson,2017-03-04 00:00:00,8.8,3072,2,1,1,490,Darebin,-37.7311,144.9863,Northern Metropolitan,14577
Preston,3,h,637000,S,Love,2017-03-04 00:00:00,8.8,3072,3,1,2,327,Darebin,-37.7423,145.0194,Northern Metropolitan,14577
Preston,3,h,1265000,S,hockingstuart/Barry,2017-03-04 00:00:00,8.8,3072,3,2,1,465,Darebin,-37.7471,144.9877,Northern Metropolitan,14577
Preston,3,h,1100000,PI,Love,2017-03-04 00:00:00,8.8,3072,3,2,3,490,Darebin,-37.7413,145.0203,Northern Metropolitan,14577
Preston,4,h,1082000,S,hockingstuart,2017-03-04 00:00:00,8.8,3072,4,2,3,534,Darebin,-37.7339,145.0189,Northern Metropolitan,14577
Preston,2,t,715000,S,Barry,2017-03-04 00:00:00,8.8,3072,2,1,1,132,Darebin,-37.7343,145.0025,Northern Metropolitan,14577
Preston,5,h,630000,PI,hockingstuart,2017-03-04 00:00:00,8.8,3072,5,5,3,199,Darebin,-37.7309,145.0151,Northern Metropolitan,14577
Preston,2,h,837000,S,Nelson,2017-03-04 00:00:00,8.8,3072,2,1,3,581,Darebin,-37.7508,145.0209,Northern Metropolitan,14577
Preston,3,h,950000,SP,Ray,2016-06-04 00:00:00,8.8,3072,3,1,2,563,Darebin,-37.7318,145.0192,Northern Metropolitan,14577
Preston,3,h,840000,S,Barry,2016-08-06 00:00:00,8.8,3072,3,1,2,647,Darebin,-37.7331,144.988,Northern Metropolitan,14577
Preston,3,u,496000,S,hockingstuart,2016-08-06 00:00:00,8.8,3072,3,1,1,266,Darebin,-37.7322,145.0318,Northern Metropolitan,14577
Preston,4,h,931000,S,Nelson,2016-08-06 00:00:00,8.8,3072,2,1,1,499,Darebin,-37.733,144.9988,Northern Metropolitan,14577
Preston,2,h,942000,S,Love,2016-08-06 00:00:00,8.8,3072,2,2,0,3037,Darebin,-37.7484,144.9949,Northern Metropolitan,14577
Preston,2,h,650000,PI,Brace,2016-05-07 00:00:00,8.8,3072,2,1,1,360,Darebin,-37.7485,145.0025,Northern Metropolitan,14577
Preston,2,h,850000,S,Barry,2016-05-07 00:00:00,8.8,3072,2,1,1,356,Darebin,-37.7384,145.0058,Northern Metropolitan,14577
Preston,3,h,560000,S,Barry,2016-05-07 00:00:00,8.8,3072,4,1,2,591,Darebin,-37.7333,145.0353,Northern Metropolitan,14577
Preston,2,h,540000,PI,hockingstuart,2016-11-07 00:00:00,8.8,3072,2,1,2,250,Darebin,-37.7373,145.0237,Northern Metropolitan,14577
Preston,3,h,1150000,S,hockingstuart,2016-11-07 00:00:00,8.8,3072,3,1,2,566,Darebin,-37.7418,144.9934,Northern Metropolitan,14577
Preston,3,h,965000,S,hockingstuart,2016-11-07 00:00:00,8.8,3072,3,1,2,581,Darebin,-37.7411,145.0115,Northern Metropolitan,14577
Preston,3,h,700000,S,hockingstuart,2016-10-08 00:00:00,8.8,3072,3,1,2,562,Darebin,-37.7339,145.0247,Northern Metropolitan,14577
Preston,3,h,615000,S,hockingstuart,2016-10-08 00:00:00,8.8,3072,3,1,2,493,Darebin,-37.7441,145.0221,Northern Metropolitan,14577
Preston,2,h,775000,S,Ray,2016-10-08 00:00:00,8.8,3072,2,1,1,521,Darebin,-37.7441,145.0183,Northern Metropolitan,14577
Preston,3,h,735000,S,hockingstuart,2016-10-08 00:00:00,8.8,3072,3,1,2,369,Darebin,-37.7359,144.985,Northern Metropolitan,14577
Preston,3,h,550000,VB,Love,2016-10-08 00:00:00,8.8,3072,3,2,1,164,Darebin,-37.7335,145.0374,Northern Metropolitan,14577
Preston,3,h,1000000,S,Nelson,2016-10-08 00:00:00,8.8,3072,3,1,2,463,Darebin,-37.7339,144.9897,Northern Metropolitan,14577
Preston,2,h,780000,PI,Love,2016-10-08 00:00:00,8.8,3072,2,1,3,475,Darebin,-37.7351,145.0066,Northern Metropolitan,14577
Preston,4,h,810000,S,Ray,2016-09-10 00:00:00,8.8,3072,4,2,2,1034,Banyule,-37.7379,144.9851,Northern Metropolitan,14577
Preston,3,h,843000,SP,Ray,2016-09-10 00:00:00,8.8,3072,3,1,1,537,Darebin,-37.737,145.0227,Northern Metropolitan,14577
Preston,2,h,600000,S,Nelson,2016-09-10 00:00:00,8.8,3072,2,1,2,220,Darebin,-37.7442,145.0168,Northern Metropolitan,14577
Preston,3,h,925000,S,Woodards,2016-12-10 00:00:00,8.8,3072,3,1,2,693,Darebin,-37.7315,144.988,Northern Metropolitan,14577
Preston,1,u,305000,S,Nelson,2016-12-10 00:00:00,8.8,3072,1,1,1,41,Darebin,-37.7367,144.9899,Northern Metropolitan,14577
Preston,3,h,1080000,PI,Barry,2016-12-10 00:00:00,8.8,3072,3,2,1,369,Darebin,-37.7389,144.9821,Northern Metropolitan,14577
Preston,2,u,656000,S,Barry,2016-12-10 00:00:00,8.8,3072,2,1,1,205,Darebin,-37.7413,144.9939,Northern Metropolitan,14577
Preston,2,h,799900,SP,Love,2016-12-10 00:00:00,8.8,3072,2,1,2,460,Darebin,-37.7397,145.0209,Northern Metropolitan,14577
Preston,3,h,916000,S,Nelson,2016-12-10 00:00:00,8.8,3072,3,1,3,523,Darebin,-37.7314,145.0017,Northern Metropolitan,14577
Preston,3,h,1000000,PI,hockingstuart,2016-12-10 00:00:00,8.8,3072,3,2,2,143,Darebin,-37.7381,145.0116,Northern Metropolitan,14577
Preston,4,h,914000,S,Ray,2016-12-10 00:00:00,8.8,3072,4,1,1,339,Darebin,-37.7485,144.998,Northern Metropolitan,14577
Preston,3,h,1650000,S,hockingstuart,2016-12-10 00:00:00,8.8,3072,3,1,2,452,Darebin,-37.7307,145.0094,Northern Metropolitan,14577
Preston,3,h,990000,PI,hockingstuart,2017-03-11 00:00:00,8.8,3072,3,2,2,475,Darebin,-37.7344,145.008,Northern Metropolitan,14577
Preston,2,u,512000,S,Nelson,2017-03-11 00:00:00,8.8,3072,2,1,1,145,Darebin,-37.7293,144.9931,Northern Metropolitan,14577
Preston,3,h,600000,VB,hockingstuart,2016-06-12 00:00:00,8.8,3072,3,1,3,503,Darebin,-37.739,145.0238,Northern Metropolitan,14577
Preston,4,h,910000,PI,hockingstuart,2016-11-12 00:00:00,8.8,3072,4,1,1,582,Darebin,-37.7355,145.0178,Northern Metropolitan,14577
Preston,3,h,485000,PI,Barry,2016-11-12 00:00:00,8.8,3072,3,1,1,244,Darebin,-37.7444,145.0202,Northern Metropolitan,14577
Preston,3,h,900000,SP,hockingstuart,2016-11-12 00:00:00,8.8,3072,3,1,1,527,Darebin,-37.7396,145.0174,Northern Metropolitan,14577
Preston,4,h,1000000,SP,Barry,2016-11-12 00:00:00,8.8,3072,4,1,2,568,Darebin,-37.7353,144.989,Northern Metropolitan,14577
Preston,2,h,722000,S,Nelson,2016-08-13 00:00:00,8.8,3072,2,1,1,400,Darebin,-37.7352,144.9852,Northern Metropolitan,14577
Preston,3,h,910000,S,Ray,2016-05-14 00:00:00,8.8,3072,3,1,1,486,Darebin,-37.7395,144.9966,Northern Metropolitan,14577
Preston,4,h,1260000,SP,Nelson,2016-05-14 00:00:00,8.8,3072,4,3,2,654,Darebin,-37.7365,145.0173,Northern Metropolitan,14577
Preston,2,t,635000,S,Nelson,2016-05-14 00:00:00,8.8,3072,2,1,1,79,Darebin,-37.7484,145.0048,Northern Metropolitan,14577
Preston,3,h,550000,PI,Nelson,2016-05-14 00:00:00,8.8,3072,3,1,1,405,Darebin,-37.7396,145.0175,Northern Metropolitan,14577
Preston,2,u,485000,S,Nelson,2016-05-14 00:00:00,8.8,3072,2,1,1,117,Darebin,-37.7514,145.0118,Northern Metropolitan,14577
Preston,3,h,690000,S,Barry,2016-05-14 00:00:00,8.8,3072,3,1,1,594,Darebin,-37.7512,145.017,Northern Metropolitan,14577
Preston,2,h,1065000,S,Love,2016-10-15 00:00:00,8.8,3072,2,1,3,507,Darebin,-37.7437,144.9995,Northern Metropolitan,14577
Preston,3,h,1200000,S,Love,2016-10-15 00:00:00,8.8,3072,3,1,1,847,Darebin,-37.7279,144.9849,Northern Metropolitan,14577
Preston,3,u,798000,S,Nelson,2016-10-15 00:00:00,8.8,3072,3,2,2,212,Darebin,-37.7359,145.0147,Northern Metropolitan,14577
Preston,2,h,850000,S,Harcourts,2016-10-15 00:00:00,8.8,3072,2,1,1,669,Darebin,-37.7363,144.9849,Northern Metropolitan,14577
Preston,3,h,1355000,S,Barry,2016-10-15 00:00:00,8.8,3072,3,1,2,916,Darebin,-37.7361,144.9883,Northern Metropolitan,14577
Preston,3,h,815000,S,Love,2016-10-15 00:00:00,8.8,3072,3,1,1,0,Darebin,-37.7333,144.9844,Northern Metropolitan,14577
Preston,3,h,971000,S,Jellis,2016-10-15 00:00:00,8.8,3072,3,1,2,610,Darebin,-37.751,145.0197,Northern Metropolitan,14577
Preston,2,u,530000,S,Nelson,2016-10-15 00:00:00,8.8,3072,2,1,1,106,Darebin,-37.7306,144.9993,Northern Metropolitan,14577
Preston,3,h,900000,SP,Love,2016-10-15 00:00:00,8.8,3072,3,1,1,472,Darebin,-37.745,145.0139,Northern Metropolitan,14577
Preston,2,h,700000,PI,Barry,2016-04-16 00:00:00,8.8,3072,2,1,1,214,Darebin,-37.7462,145.0044,Northern Metropolitan,14577
Preston,3,h,930000,S,Barry,2016-04-16 00:00:00,8.8,3072,3,1,0,453,Darebin,-37.7386,144.9828,Northern Metropolitan,14577
Preston,2,h,920000,SP,hockingstuart,2016-04-16 00:00:00,8.8,3072,2,2,2,516,Darebin,-37.7497,145.011,Northern Metropolitan,14577
Preston,3,h,842000,S,Barry,2016-07-16 00:00:00,8.8,3072,3,1,1,398,Darebin,-37.7372,145.01,Northern Metropolitan,14577
Preston,1,h,830000,SP,Barry,2016-07-16 00:00:00,8.8,3072,1,1,0,397,Darebin,-37.7366,145.0115,Northern Metropolitan,14577
Preston,3,h,980000,S,Harcourts,2016-09-17 00:00:00,8.8,3072,3,2,1,479,Darebin,-37.7425,145.014,Northern Metropolitan,14577
Preston,3,h,800000,S,hockingstuart,2016-09-17 00:00:00,8.8,3072,3,3,2,421,Darebin,-37.7414,144.9932,Northern Metropolitan,14577
Preston,4,h,930000,PI,Nelson,2016-09-17 00:00:00,8.8,3072,4,2,2,544,Darebin,-37.7314,145.0113,Northern Metropolitan,14577
Preston,3,h,930000,S,Nelson,2016-09-17 00:00:00,8.8,3072,3,1,2,468,Darebin,-37.7468,144.9846,Northern Metropolitan,14577
Preston,2,h,886000,S,Nelson,2016-09-17 00:00:00,8.8,3072,2,1,2,467,Darebin,-37.7345,144.9977,Northern Metropolitan,14577
Preston,3,h,1080000,PI,Harcourts,2016-09-17 00:00:00,8.8,3072,3,1,1,487,Darebin,-37.7511,144.9907,Northern Metropolitan,14577
Preston,3,h,1040000,S,Nelson,2016-09-17 00:00:00,8.8,3072,2,1,2,555,Darebin,-37.7491,144.985,Northern Metropolitan,14577
Preston,4,h,1400000,VB,Jellis,2017-03-18 00:00:00,8.8,3072,4,2,2,559,Darebin,-37.7347,144.9966,Northern Metropolitan,14577
Preston,2,t,660000,S,Harcourts,2017-03-18 00:00:00,8.8,3072,2,1,1,113,Darebin,-37.7479,145.0153,Northern Metropolitan,14577
Preston,2,u,436000,S,Nelson,2017-03-18 00:00:00,8.8,3072,2,1,1,0,Darebin,-37.7377,144.9899,Northern Metropolitan,14577
Preston,2,h,876000,S,Nelson,2017-03-18 00:00:00,8.8,3072,2,1,2,479,Darebin,-37.733,144.9961,Northern Metropolitan,14577
Preston,2,h,910000,SP,Nelson,2017-03-18 00:00:00,8.8,3072,2,2,1,352,Darebin,-37.7495,145.0092,Northern Metropolitan,14577
Preston,3,h,1000000,S,Barry,2017-03-18 00:00:00,8.8,3072,3,2,2,227,Darebin,-37.7445,144.9917,Northern Metropolitan,14577
Preston,3,h,800000,PI,Chambers,2017-03-18 00:00:00,8.8,3072,3,1,2,516,Darebin,-37.7321,145.0248,Northern Metropolitan,14577
Preston,3,h,928000,S,hockingstuart,2017-03-18 00:00:00,8.8,3072,3,2,1,0,Darebin,-37.7307,145.0097,Northern Metropolitan,14577
Preston,3,h,1070000,S,Nelson,2017-03-18 00:00:00,8.8,3072,3,1,2,585,Darebin,-37.7358,144.9889,Northern Metropolitan,14577
Preston,2,h,565000,S,hockingstuart,2016-06-18 00:00:00,8.8,3072,2,1,2,349,Darebin,-37.7351,145.0271,Northern Metropolitan,14577
Preston,3,t,714000,S,Nelson,2016-06-18 00:00:00,8.8,3072,3,2,2,185,Darebin,-37.7287,144.9869,Northern Metropolitan,14577
Preston,2,h,770000,S,Jellis,2016-06-18 00:00:00,8.8,3072,2,2,1,76,Darebin,-37.7443,145.0015,Northern Metropolitan,14577
Preston,3,h,1226000,S,hockingstuart,2016-06-18 00:00:00,8.8,3072,3,1,4,707,Darebin,-37.7413,144.9885,Northern Metropolitan,14577
Preston,3,h,810000,SP,Barry,2016-06-18 00:00:00,8.8,3072,2,1,1,421,Darebin,-37.738,145.0064,Northern Metropolitan,14577
Preston,3,h,1127000,S,hockingstuart,2016-06-18 00:00:00,8.8,3072,3,2,2,590,Darebin,-37.7336,144.9958,Northern Metropolitan,14577
Preston,3,h,750000,SP,Ray,2016-06-18 00:00:00,8.8,3072,3,1,2,409,Darebin,-37.7486,144.9992,Northern Metropolitan,14577
Preston,3,h,980000,S,Barry,2016-11-19 00:00:00,8.8,3072,3,1,1,485,Darebin,-37.7525,145.0106,Northern Metropolitan,14577
Preston,3,h,670000,VB,Jellis,2016-11-19 00:00:00,8.8,3072,3,1,2,271,Darebin,-37.7353,145.0172,Northern Metropolitan,14577
Preston,4,h,1315000,S,Barry,2016-11-19 00:00:00,8.8,3072,4,3,2,836,Darebin,-37.7379,144.9903,Northern Metropolitan,14577
Preston,2,h,780000,S,Nelson,2016-11-19 00:00:00,8.8,3072,2,1,1,310,Darebin,-37.7455,144.9954,Northern Metropolitan,14577
Preston,2,h,986000,S,hockingstuart,2016-05-22 00:00:00,8.8,3072,2,1,1,472,Darebin,-37.7484,144.9886,Northern Metropolitan,14577
Preston,2,h,771000,S,hockingstuart,2016-05-22 00:00:00,8.8,3072,2,1,1,484,Darebin,-37.7427,145.0176,Northern Metropolitan,14577
Preston,4,h,760000,PI,Barry,2016-05-22 00:00:00,8.8,3072,9,8,7,1254,Darebin,-37.7367,144.9895,Northern Metropolitan,14577
Preston,3,h,850000,S,Barry,2016-08-22 00:00:00,8.8,3072,3,2,1,0,Darebin,-37.7451,144.9888,Northern Metropolitan,14577
Preston,3,h,890000,S,Love,2016-08-22 00:00:00,8.8,3072,3,1,2,454,Darebin,-37.7346,144.9956,Northern Metropolitan,14577
Preston,2,h,1088000,S,Barry,2016-08-22 00:00:00,8.8,3072,2,1,2,712,Darebin,-37.7354,145.015,Northern Metropolitan,14577
Preston,3,h,1123000,S,hockingstuart,2016-08-22 00:00:00,8.8,3072,3,1,2,504,Darebin,-37.7476,144.9842,Northern Metropolitan,14577
Preston,4,h,600000,VB,Nelson,2016-04-23 00:00:00,8.8,3072,4,1,2,236,Darebin,-37.7456,145.0025,Northern Metropolitan,14577
Preston,1,u,300000,PI,Nelson,2016-09-24 00:00:00,8.8,3072,1,1,1,0,Darebin,-37.7441,144.9999,Northern Metropolitan,14577
Preston,2,h,890000,S,Nelson,2016-09-24 00:00:00,8.8,3072,2,1,3,493,Darebin,-37.74,144.9821,Northern Metropolitan,14577
Preston,3,h,1040000,SP,Jellis,2016-09-24 00:00:00,8.8,3072,3,2,1,313,Darebin,-37.7531,145.01,Northern Metropolitan,14577
Preston,3,h,1050000,S,Nelson,2016-09-24 00:00:00,8.8,3072,3,2,1,453,Darebin,-37.7388,144.9844,Northern Metropolitan,14577
Preston,2,h,900000,SP,hockingstuart,2017-02-25 00:00:00,8.8,3072,2,1,1,529,Darebin,-37.7427,144.9868,Northern Metropolitan,14577
